PlantID,date,altitude,east,north
M1930,2012-06-26,1137.97,381.8471269218,90.8595356988
M1931,2012-06-27,1134.8,426.9249171929,99.1202531382
M1932,2012-06-27,1134.9,376.1780795758,90.8753675511
M1933,2012-06-27,1133.94,375.3434581841,91.2941746498
M1934,2012-06-27,1133.23,430.7056743036,99.675692508
M1935,2012-07-01,1302.51,555.6284576928,394.2257608008
M1936,2012-06-24,1134.61,447.2192922257,97.9934786009
M1937,2012-06-27,1134.72,428.0872194404,98.94776903
M1938,2012-06-23,1132.59,447.6739440114,98.3983344594
M1939,2012-06-27,1134.01,428.8962379798,98.8435152788
M1940,2012-06-27,1132.36,435.6361217319,98.7783867922
M1941,2012-06-27,1133.36,436.539914824,99.2461242303
M1942,2012-06-27,1132.91,436.4629046753,99.1203607405
M1943,2012-06-26,1135.31,390.3432736564,93.1384884482
M1944,2012-06-27,1134.63,375.2610044978,91.5715804687
M1945,2012-06-26,1134.04,383.7984902126,92.3553514071
M1946,2012-06-26,1135.38,403.5011013974,95.3170353975
M1947,2012-06-24,1133.65,447.4586661667,97.9764534952
M1948,2012-06-27,1134.06,430.2653168976,99.403942503
M1949,2012-06-27,1134.43,427.1583262615,99.0088997874
M1950,2012-06-27,1132.74,435.6971747461,98.8154832702
M1951,2012-06-24,1216.66,-1598.5447162024,386.4788276916
M1952,2012-06-25,1163.47,-491.8602249328,77.9697254971
M1953,2012-07-01,1144.25,458.3000349245,95.6926442822
M1954,2012-06-25,1215.34,-1598.2557955881,386.3090431318
M1955,2012-06-24,1217.11,-1517.459956279,412.2096475298
M1956,2012-06-25,1216.94,-1597.5464489231,384.2545069605
M1957,2012-06-24,1207.06,-1602.2633544466,388.3446889361
M1958,2012-06-24,1212.45,-1474.121676159,421.0060547488
M1959,2012-06-24,1216.53,-1517.7140409141,411.8948629266
M1960,2012-07-22,1145.9,352.9541591327,106.947019103
M1961,2012-06-25,1211.89,-1597.5893278353,364.8878074894
M1962,2012-06-25,1207.84,-1598.3074091681,364.1084364504
M1963,2012-07-01,1135.12,455.4533190073,97.7545208652
M1964,2012-07-23,1135.66,406.112391224,97.1493035862
M1966,2012-07-23,1166.92,-682.7671294753,152.2172147911
M1967,2012-07-01,1134.53,471.3027292381,97.0467871204
M1968,2012-07-23,1160.32,-469.0531891062,46.585802448
M1969,2012-07-23,1213.38,-1470.401609449,422.6043483149
M1970,2012-06-25,1227.23,-1601.4354189156,362.8994164709
M1971,2012-07-23,1134.1,460.8151864462,98.024584204
M1972,2012-07-01,1135.12,421.9824960258,97.3947053757
M1973,2012-07-22,1140.63,362.1604333773,98.1008586166
M1975,2012-07-22,1139.02,155.975080818,40.7111855363
M1976,2012-06-25,1217.97,-1598.5027931171,385.7498719329
M1977,2012-06-24,1209.95,-1477.9209082603,423.5712498249
M1978,2012-07-01,1134.23,425.0908010368,97.7664112067
M1979,2012-07-23,1134.55,370.7278051046,90.1053813705
M1981,2012-06-24,1191.86,-1213.3786872224,268.3815688556
M1982,2012-06-24,1210.24,-1485.2135829128,415.6753879534
M1983,2012-06-24,1203.14,-1485.9501760852,427.6092476919
M1984,2012-07-01,1133.22,451.5236768462,97.8947374802
M1985,2012-07-01,1132.93,423.4519434795,98.2594316239
M1986,2012-06-25,1218.3,-1601.3292299422,363.1414371785
M1987,2012-06-25,1209.58,-1598.1089383134,364.1861882592
M1988,2012-06-24,1252.06,-2125.585283889,125.1750397328
M1989,2012-06-25,1213.98,-1598.5175551219,386.1420435328
M1990,2012-06-25,1211.64,-1569.9229329198,403.0417379187
M1991,2012-07-23,1133.16,457.2638460359,98.4820844671
M1992,2012-06-24,1251.67,-2125.0782126612,128.6918912092
M1993,2012-07-22,1139.61,367.2696705381,100.9232825991
M1994,2012-06-24,1171.82,-759.594607194,196.378019385
M1995,2012-07-23,1131.84,614.0925852778,104.5189880487
M1996,2012-06-24,1207.5,-1498.3756784466,426.5977022508
M1997,2012-06-24,1197.8,-1603.2170824245,388.8216940677
M1998,2012-06-24,1213.08,-1599.5718850149,387.0432672817
M1999,2012-06-24,1287.99,-1588.2855652601,382.3759579435
M2000,2012-07-22,1139.89,365.7627365147,98.7050580438
M2001,2012-07-22,1141.34,225.8050172781,65.3025421547
M2002,2012-07-23,1134.53,455.6344461671,98.3104749219
M2003,2012-07-22,1143.44,331.8377279883,113.8797566658
M2004,2012-07-22,1144.95,-147.2623259505,-67.8686358659
M2005,2012-07-22,1145.1,170.3887715741,48.1689553615
M2006,2012-07-23,1134.19,469.8821226514,96.7431001784
M2007,2012-07-23,1136.9,498.8863368329,99.6838966291
M2008,2012-07-23,1132.61,407.6218543964,99.5415237201
M2009,2012-07-22,1140.31,366.6818822681,101.0243711304
M2010,2012-07-23,1133.74,408.6337235557,106.7836627131
M2012,2012-07-22,1147.61,359.0432276388,108.9865892762
M2013,2012-07-01,1133.32,468.2309299725,97.0711128302
M2014,2012-07-01,1135.55,471.372359266,96.8405928174
M2015,2012-07-22,1145.84,331.7322070356,116.1282090107
M2016,2012-07-01,1135.42,478.7408261396,96.8497763975
M2018,2012-07-01,1134.31,472.2525738733,96.8655022839
M2019,2012-07-22,1139.76,361.9738874878,102.2133763125
M2020,2012-07-23,1160.5,-469.1781476598,46.6209292496
M2021,2012-07-22,1138.87,335.7592827245,103.9998499304
M2022,2012-07-23,1128.97,408.6398905788,112.3042000802
M2023,2012-07-22,1140.21,362.2653515029,98.8099954613
M2024,2012-07-01,1300.88,558.1880899235,394.9588065473
M2025,2012-07-01,1300.78,557.4268385646,395.5000653649
M2026,2012-07-01,1305.26,461.1272724551,417.3458606377
M2027,2012-07-01,1305.17,473.6397260021,408.3188324384
M2028,2012-07-01,1299.01,606.5688099441,413.2893545134
M2029,2012-07-01,1305.57,457.3303015011,417.6067981916
M2030,2012-07-01,1305.14,482.5785863395,404.7019241303
M2031,2012-07-01,1305.88,465.7934923378,414.9333804632
M2032,2012-07-01,1304.86,461.135879524,417.3035687394
M2033,2012-07-01,1307.8,402.4748302284,417.553912106
M2034,2012-07-01,1303.73,551.9680704244,393.1336991806
M2035,2012-07-01,1308.89,457.9026330073,416.5511908382
M2036,2012-07-01,1308.34,479.9923819063,404.4689160232
M2037,2012-07-01,1305.17,460.3209340074,418.0908384621
M2038,2012-07-01,1307.26,434.6327720333,421.4647282138
M2039,2012-07-01,1310,414.8440653184,421.3889764324
M2040,2012-07-01,1304.98,482.5128899637,404.6237891642
M2041,2012-07-01,1308.59,406.0253955437,418.3650185205
M2042,2012-07-01,1311.02,416.255687191,421.2793105813
M2043,2012-07-01,1308.84,454.6956014652,416.9123578323
M2044,2012-07-01,1302.65,557.4388229199,394.5038219132
M2045,2012-07-01,1304.95,484.3227807783,404.2633017404
M2046,2012-07-01,1307.89,475.2063106167,406.9781847922
M2047,2012-07-01,1310.97,368.2780390458,405.044537846
M2048,2012-07-01,1305.31,460.629291593,416.5594623256
M2049,2012-07-01,1304.81,457.9623344907,417.6599301603
M2050,2012-07-01,1298.21,562.1763124535,397.3665991342
M2052,2012-07-24,1300.53,557.8920274806,394.7007044181
M2055,2012-07-24,1354.16,-10.0842696853,944.6155796247
M2058,2012-07-24,1283.29,877.5893184158,404.9573346032
M2059,2012-07-24,1298.82,553.6778793157,394.79052551
M2060,2012-07-24,1300.06,557.2373961825,396.1795132402
M2062,2012-07-24,1302.17,483.4402466846,405.3313662186
M2063,2012-06-18,1275.2,1023.7102373915,443.3349125003
M2064,2012-07-24,1321.09,179.6962951547,516.9332209136
M2066,2012-07-24,1343,-207.3875534043,436.1504435977
M2067,2012-07-24,1304.83,461.1582729421,415.9147631256
M2069,2012-07-24,1301.9,503.3682883979,398.7539403616
M2070,2012-07-24,1354.46,-10.2463685561,944.4393308125
M2072,2012-07-24,1304.21,461.8668770375,416.8687897241
M2073,2012-07-24,1299.59,551.4454042551,394.1122489171
M2075,2012-07-24,1301.56,538.6273349356,392.8159426507
M3001,2012-06-19,1370.48,-13398.7555583831,5167.5953924852
M3002,2012-06-19,1372.13,-13390.6559908123,5152.8889914416
M3003,2012-06-19,1371.93,-13388.8997864468,5149.8286694586
M3004,2012-06-19,1371.05,-13380.6642793515,5135.5541033959
M3005,2012-06-19,1370.7,-13387.3644163177,5145.8968317853
M3006,2012-06-19,1378.91,-13271.3835245703,5041.3244686127
M3007,2012-06-19,1378.91,-13271.3835245703,5041.3244686127
M3008,2012-06-19,1378.91,-13271.3835245703,5041.3244686127
M3009,2012-06-19,1378.91,-13271.3835245703,5041.3244686127
M3010,2012-06-19,1380.59,-13245.5689494144,5033.8126689242
M3011,2012-06-19,1382.25,-13230.3458922351,5035.4804363232
M3012,2012-06-19,1381.75,-13225.9119860545,5033.2367249699
M3013,2012-06-19,1396.81,-13040.2913086198,4838.2868023422
M3020,2012-06-19,1416.73,-12681.3212231436,4685.3637673939
M3023,2012-06-19,1428.28,-12483.1272225555,4552.3579621678
M3024,2012-06-19,1416.73,-12681.3212231436,4685.3637673939
M3025,2012-06-19,1416.73,-12681.3212231436,4685.3637673939
